Operation, Load Factor, Time, Resize Count
insert,0.0938156,500,0
insert,0.0939155,500,0
insert,0.0940154,500,0
insert,0.0941153,500,0
insert,0.0942152,500,0
insert,0.0943151,500,0
insert,0.094415,600,0
insert,0.0945149,600,0
insert,0.0946148,500,0
insert,0.0947148,500,0
insert,0.0948147,600,0
insert,0.0949146,600,0
insert,0.0950145,800,0
insert,0.0951144,600,0
insert,0.0952143,600,0
insert,0.0953142,500,0
insert,0.0954141,500,0
insert,0.095514,600,0
insert,0.0956139,500,0
insert,0.0957139,700,0
insert,0.0958138,500,0
insert,0.0959137,600,0
insert,0.0960136,500,0
insert,0.0961135,600,0
insert,0.0962134,500,0
insert,0.0963133,600,0
insert,0.0964132,500,0
insert,0.0965131,600,0
insert,0.096613,500,0
insert,0.096713,600,0
insert,0.0968129,500,0
insert,0.0969128,500,0
insert,0.0970127,600,0
insert,0.0971126,600,0
insert,0.0972125,700,0
insert,0.0973124,500,0
insert,0.0974123,500,0
insert,0.0975122,600,0
insert,0.0976121,500,0
insert,0.0977121,900,0
insert,0.097812,600,0
insert,0.0979119,600,0
insert,0.0980118,500,0
insert,0.0981117,500,0
insert,0.0982116,800,0
insert,0.0983115,600,0
insert,0.0984114,500,0
insert,0.0985113,500,0
insert,0.0986112,600,0
insert,0.0987112,500,0
insert,0.0988111,600,0
insert,0.098911,500,0
insert,0.0990109,500,0
insert,0.0991108,500,0
insert,0.0992107,600,0
insert,0.0993106,600,0
insert,0.0994105,500,0
insert,0.0995104,500,0
insert,0.0996104,500,0
insert,0.0997103,500,0
insert,0.0998102,500,0
insert,0.0999101,600,0
insert,0.10001,500,0
insert,0.10011,500,0
insert,0.10021,600,0
insert,0.10031,600,0
insert,0.10041,500,0
insert,0.10051,500,0
insert,0.100609,500,0
insert,0.100709,500,0
insert,0.100809,600,0
insert,0.100909,600,0
insert,0.101009,500,0
insert,0.101109,500,0
insert,0.101209,500,0
insert,0.101309,500,0
insert,0.101409,500,0
insert,0.101509,500,0
insert,0.101609,800,0
insert,0.101708,500,0
insert,0.101808,500,0
insert,0.101908,600,0
insert,0.102008,600,0
insert,0.102108,500,0
insert,0.102208,500,0
insert,0.102308,500,0
insert,0.102408,600,0
insert,0.102508,500,0
insert,0.102608,600,0
insert,0.102708,600,0
insert,0.102807,600,0
insert,0.102907,500,0
insert,0.103007,500,0
insert,0.103107,600,0
insert,0.103207,600,0
insert,0.103307,700,0
